Fecha,Estado,Ventas,año,mes,día_semana,semana,mes_nombre,seasonal,trend,residual,observed
2023-09-01,Jalisco,8.815556190029149e-05,2023,9,Friday,35,September,18436.229990661264,12243.675833333333,-20813.085823994596,9866.82
2023-09-01,Jalisco,0.00011659138445144958,2023,9,Friday,35,September,-147.91563314655517,14753.208749999998,-1555.8231168534435,13049.47
2023-09-01,Jalisco,0.00014795365801619897,2023,9,Friday,35,September,-5341.979838857089,19030.005416666663,2871.6344221904255,16559.66
2023-09-01,Jalisco,0.00015049422205636105,2023,9,Friday,35,September,-17155.541502245276,24629.572916666664,9369.978585578614,16844.010000000002
2023-09-01,Jalisco,0.00020008440601638472,2023,9,Friday,35,September,4491.66438682245,30594.733749999996,-12692.058136822445,22394.34
2023-09-01,Jalisco,0.00022733424484786246,2023,9,Friday,35,September,38108.337026605455,37903.395,-50567.48202660545,25444.25
2023-09-01,Jalisco,0.0002584833379730189,2023,9,Friday,35,September,-37092.40683128675,47920.66875,18102.318081286758,28930.58
2023-09-01,Jalisco,0.00035672530096555354,2023,9,Friday,35,September,22389.32609491734,59937.434166666666,-42400.55026158401,39926.21
2023-09-01,Jalisco,0.0006379528296609827,2023,9,Friday,35,September,-4526.331361270064,74444.08541666667,1484.555944603393,71402.31
2023-09-01,Jalisco,0.0006462881312412466,2023,9,Friday,35,September,-4532.372117409793,110105.67708333333,-33238.07496592352,72335.23000000001
2023-09-01,Jalisco,0.0007272587260791953,2023,9,Friday,35,September,-10557.843738773649,190366.09708333333,-98410.47334455968,81397.78
2023-09-01,Jalisco,0.000951461469993573,2023,9,Friday,35,September,-4071.1664760173317,435575.10291666666,-325012.4964406493,106491.44
2023-09-01,Jalisco,0.0013462583315106136,2023,9,Friday,35,September,18436.229990661264,626700.46875,-494458.0287406613,150678.66999999998
2023-09-01,Jalisco,0.00143525911007417,2023,9,Friday,35,September,-147.91563314655517,624210.5162500001,-463422.6106168536,160639.99
2023-09-01,Jalisco,0.0019399658557770932,2023,9,Friday,35,September,-5341.979838857089,620300.4579166668,-397829.70807780966,217128.77
2023-09-01,Jalisco,0.006005443085236696,2023,9,Friday,35,September,-17155.541502245276,615212.4875,74096.15400224521,672153.1
2023-09-01,Jalisco,0.011555480841261607,2023,9,Friday,35,September,4491.66438682245,609786.3254166667,679057.3401965109,1293335.33
2023-09-01,Jalisco,0.0414524209503003,2023,9,Friday,35,September,38108.337026605455,602975.7891666667,3998435.2738067284,4639519.4
2023-09-01,Mexico City,1.665514623846145e-05,2023,9,Friday,35,September,-37092.40683128675,593421.2983333333,-554464.6815020466,1864.21
2023-09-01,Mexico City,6.462976913028712e-05,2023,9,Friday,35,September,22389.32609491734,582555.5883333334,-597711.1944282508,7233.72
2023-09-01,Mexico City,9.160951388427549e-05,2023,9,Friday,35,September,-4526.331361270064,569909.5591666668,-555129.8278053968,10253.4
2023-09-01,Mexico City,0.00010161139331019224,2023,9,Friday,35,September,-4532.372117409793,536285.1345833335,-520379.91246592376,11372.85
2023-09-01,Mexico City,0.00010839653536533512,2023,9,Friday,35,September,-10557.843738773649,458112.3545833334,-435422.24084455974,12132.27
2023-09-01,Mexico City,0.00010993159535387124,2023,9,Friday,35,September,-4071.1664760173317,214891.77166666667,-198516.52519064935,12304.08
2023-09-01,Mexico City,0.00013900642314558634,2023,9,Friday,35,September,18436.229990661264,25767.947916666664,-28645.927907327932,15558.249999999998
2023-09-01,Mexico City,0.00031256281965634064,2023,9,Friday,35,September,-147.91563314655517,30233.810833333333,4897.474799813218,34983.369999999995
2023-09-01,Mexico City,0.0003509578140684007,2023,9,Friday,35,September,-5341.979838857089,34875.17166666667,9747.498172190422,39280.69
2023-09-01,Mexico City,0.0003843224291384806,2023,9,Friday,35,September,-17155.541502245276,39895.83875,20274.69275224528,43014.990000000005
2023-09-01,Mexico City,0.0004139115346377805,2023,9,Friday,35,September,4491.66438682245,45413.36375,-3578.3081368224457,46326.72
2023-09-01,Mexico City,0.00043988720488206804,2023,9,Friday,35,September,38108.337026605455,51301.16333333333,-40175.48035993879,49234.02
2023-09-01,Mexico City,0.0004751236264104351,2023,9,Friday,35,September,-37092.40683128675,57364.16166666667,32906.065164620086,53177.82
2023-09-01,Mexico City,0.00056378202968291,2023,9,Friday,35,September,22389.32609491734,62677.38208333334,-21965.888178250676,63100.82
2023-09-01,Mexico City,0.0005877102385048535,2023,9,Friday,35,September,-4526.331361270064,67594.42875,2710.862611270064,65778.96
2023-09-01,Mexico City,0.0006820987818916857,2023,9,Friday,35,September,-4532.372117409793,74418.20333333334,6457.468784076457,76343.3
2023-09-01,Mexico City,0.0007110391433960633,2023,9,Friday,35,September,-10557.843738773649,82814.19916666667,7326.064572106974,79582.42
2023-09-01,Mexico City,0.0007698174400410931,2023,9,Friday,35,September,-4071.1664760173317,91198.26541666666,-965.9789406493201,86161.12000000001
2023-09-01,Mexico City,0.000779217124931026,2023,9,Friday,35,September,18436.229990661264,99621.83,-30844.889990661282,87213.16999999998
2023-09-01,Mexico City,0.0008116728193758003,2023,9,Friday,35,September,-147.91563314655517,108153.89458333334,-17160.23895018678,90845.74
2023-09-01,Mexico City,0.0009062164680615151,2023,9,Friday,35,September,-5341.979838857089,117040.22083333333,-10270.80099447622,101427.44000000002
2023-09-01,Mexico City,0.0012922945533768617,2023,9,Friday,35,September,-17155.541502245276,125825.89958333335,35968.47191891195,144638.83000000002
2023-09-01,Mexico City,0.0013063036175118082,2023,9,Friday,35,September,4491.66438682245,136053.68166666667,5661.433946510878,146206.78
2023-09-01,Mexico City,0.0013453012531917034,2023,9,Friday,35,September,38108.337026605455,148549.42791666667,-36086.214943272134,150571.55
2023-09-01,Mexico City,0.0013759853878056942,2023,9,Friday,35,September,-37092.40683128675,161695.1141666667,29403.132664620083,154005.84000000003
2023-09-01,Mexico City,0.0014924618728249066,2023,9,Friday,35,September,22389.32609491734,175381.8875,-30728.863594917373,167042.34999999998
2023-09-01,Mexico City,0.00156453678564792,2023,9,Friday,35,September,-4526.331361270064,192883.40333333332,-13247.811972063248,175109.26
2023-09-01,Mexico City,0.001589196651896447,2023,9,Friday,35,September,-4532.372117409793,216766.75208333333,-34365.08996592349,177869.29000000004
2023-09-01,Mexico City,0.0019970977668561634,2023,9,Friday,35,September,-10557.843738773649,245098.60874999998,-11017.565011226325,223523.2
2023-09-01,Mexico City,0.002163237789205436,2023,9,Friday,35,September,-4071.1664760173317,276903.02,-30713.60352398266,242118.25000000003
2023-09-01,Mexico City,0.002204643220219191,2023,9,Friday,35,September,18436.229990661264,310878.64125,-82562.3612406613,246752.50999999995
2023-09-01,Mexico City,0.0023211191691601828,2023,9,Friday,35,September,-147.91563314655517,345327.6608333333,-85390.78520018679,259788.96
2023-09-01,Mexico City,0.003149642713979083,2023,9,Friday,35,September,-5341.979838857089,388996.74166666664,-31134.161827809574,352520.6
2023-09-01,Mexico City,0.004170205560244917,2023,9,Friday,35,September,-17155.541502245276,446037.4766666666,37864.10483557863,466746.04
2023-09-01,Mexico City,0.004503629149137239,2023,9,Friday,35,September,4491.66438682245,516322.3716666666,-16749.90605348903,504064.13
2023-09-01,Mexico City,0.004967836614714233,2023,9,Friday,35,September,38108.337026605455,629317.72,-111405.98702660536,556020.0700000001
2023-09-01,Mexico City,0.005038886277937778,2023,9,Friday,35,September,-37092.40683128675,827566.9658333333,-226502.32900204658,563972.23
2023-09-01,Mexico City,0.005216508649069236,2023,9,Friday,35,September,22389.32609491734,1138335.6895833332,-576872.5856782505,583852.43
2023-09-01,Mexico City,0.007204507292225235,2023,9,Friday,35,September,-4526.331361270064,2134310.9483333332,-1323427.496972063,806357.12
2023-09-01,Mexico City,0.00818054446418649,2023,9,Friday,35,September,-4532.372117409793,2924904.074583333,-2004772.6324659234,915599.07
2023-09-01,Mexico City,0.010477030571009242,2023,9,Friday,35,September,-10557.843738773649,2884522.233333333,-1701333.4895945594,1172630.9
2023-09-01,Mexico City,0.017913043154034546,2023,9,Friday,35,September,-4071.1664760173317,2840464.025,-831493.9485239827,2004898.91
2023-09-01,Mexico City,0.02896567913860441,2023,9,Friday,35,September,18436.229990661264,2793953.0300000003,429564.4900093385,3241953.75
2023-09-01,Mexico City,0.04219862119623455,2023,9,Friday,35,September,-147.91563314655517,2746282.3533333335,1976902.652299813,4723037.09
2023-09-01,Mexico City,0.17684039901119758,2023,9,Friday,35,September,-5341.979838857089,2688512.3062500004,17109508.353588857,19792678.68
2023-09-01,Mexico State,7.352223467589113e-06,2023,9,Friday,35,September,-17155.541502245276,2616919.4825000004,-2598940.950997755,822.99
2023-09-01,Mexico State,7.352223467589113e-06,2023,9,Friday,35,September,4491.66438682245,2530069.0204166677,-2533737.69480349,822.99
2023-09-01,Mexico State,1.665514623846145e-05,2023,9,Friday,35,September,38108.337026605455,2397847.439583334,-2434091.5666099396,1864.21
2023-09-01,Mexico State,1.665514623846145e-05,2023,9,Friday,35,September,-37092.40683128675,2179425.502500001,-2140468.885668714,1864.21
2023-09-01,Mexico State,1.665514623846145e-05,2023,9,Friday,35,September,22389.32609491734,1847757.4354166668,-1868282.551511584,1864.21
2023-09-01,Mexico State,1.665514623846145e-05,2023,9,Friday,35,September,-4526.331361270064,826484.0958333333,-820093.5544720633,1864.21
2023-09-01,Mexico State,1.665514623846145e-05,2023,9,Friday,35,September,-4532.372117409793,1977.9662499999997,4418.615867409793,1864.21
2023-09-01,Mexico State,1.7463373504412076e-05,2023,9,Friday,35,September,-10557.843738773649,2158.5154166666666,10353.998322106982,1954.67
2023-09-01,Mexico State,2.016636924582312e-05,2023,9,Friday,35,September,-4071.1664760173317,2327.51375,4000.8527260173314,2257.2
2023-09-01,Mexico State,2.2058457330173817e-05,2023,9,Friday,35,September,18436.229990661264,2464.4291666666663,-18431.68915732793,2468.97
2023-09-01,Mexico State,2.2230806478528757e-05,2023,9,Friday,35,September,-147.91563314655517,2612.8954166666663,23.280216479889106,2488.26
2023-09-01,Mexico State,2.383099997103105e-05,2023,9,Friday,35,September,-5341.979838857089,2768.24625,5241.093588857089,2667.36
2023-09-01,Mexico State,2.40082631697538e-05,2023,9,Friday,35,September,-17155.541502245276,2923.5970833333336,16919.144418911943,2687.2
2023-09-01,Mexico State,2.9411574261466173e-05,2023,9,Friday,35,September,4491.66438682245,3099.577916666667,-4299.282303489117,3291.96
2023-09-01,Mexico State,3.083432586250506e-05,2023,9,Friday,35,September,38108.337026605455,3287.7000000000003,-37944.837026605455,3451.2
2023-09-01,Mexico State,3.18349158637632e-05,2023,9,Friday,35,September,-37092.40683128675,3464.285,37191.31183128675,3563.19
2023-09-01,Mexico State,3.3311185940626144e-05,2023,9,Friday,35,September,22389.32609491734,3649.4824999999996,-22310.38859491734,3728.42
2023-09-01,Mexico State,3.3311185940626144e-05,2023,9,Friday,35,September,-4526.331361270064,3856.7716666666674,4397.979694603397,3728.42
2023-09-01,Mexico State,3.3311185940626144e-05,2023,9,Friday,35,September,-4532.372117409793,4086.69125,4174.100867409793,3728.42
2023-09-01,Mexico State,3.854313069405714e-05,2023,9,Friday,35,September,-10557.843738773649,4402.296666666667,10469.547072106981,4314.0
2023-09-01,Mexico State,3.9425872832857954e-05,2023,9,Friday,35,September,-4071.1664760173317,4790.049999999999,3693.9164760173326,4412.8
2023-09-01,Mexico State,4.066430287191849e-05,2023,9,Friday,35,September,18436.229990661264,5179.784166666666,-19064.60415732793,4551.41
2023-09-01,Mexico State,4.333709954016004e-05,2023,9,Friday,35,September,-147.91563314655517,5629.867499999999,-631.3918668534438,4850.56
2023-09-01,Mexico State,4.7173990067352576e-05,2023,9,Friday,35,September,-5341.979838857089,6210.231250000001,4411.748588857088,5280.0
2023-09-01,Mexico State,4.9967225642790834e-05,2023,9,Friday,35,September,-17155.541502245276,7006.7058333333325,15741.465668911944,5592.63
2023-09-01,Mexico State,7.112828802943071e-05,2023,9,Friday,35,September,4491.66438682245,7943.225,-4473.82938682245,7961.06
2023-09-01,Mexico State,7.2264059088989e-05,2023,9,Friday,35,September,38108.337026605455,8879.824166666665,-38899.98119327212,8088.18
2023-09-01,Mexico State,7.397638227624787e-05,2023,9,Friday,35,September,-37092.40683128675,9979.64625,35392.59058128676,8279.83
2023-09-01,Mexico State,8.768166875209316e-05,2023,9,Friday,35,September,22389.32609491734,11243.857916666666,-23819.404011584003,9813.78
2023-09-01,Mexico State,0.0001033888500014173,2023,9,Friday,35,September,-4526.331361270064,12511.665833333333,3586.4555279367323,11571.79
2023-09-01,Mexico State,0.00013402259326254502,2023,9,Friday,35,September,-4532.372117409793,13784.504166666668,5748.307950743126,15000.44
2023-09-01,Mexico State,0.00013865073524532663,2023,9,Friday,35,September,-10557.843738773649,14977.424166666668,11098.859572106981,15518.44
2023-09-01,Mexico State,0.00014015443465787903,2023,9,Friday,35,September,-4071.1664760173317,16215.755833333333,3542.1506426839987,15686.74
2023-09-01,Mexico State,0.00017577200780204813,2023,9,Friday,35,September,18436.229990661264,17616.845416666667,-16379.87540732793,19673.2
2023-09-01,Mexico State,0.00017931593158094836,2023,9,Friday,35,September,-147.91563314655517,19609.485833333332,608.2797998132214,20069.85
2023-09-01,Mexico State,0.00018305284351974836,2023,9,Friday,35,September,-5341.979838857089,22198.47041666667,3631.609422190417,20488.1
2023-09-01,Mexico State,0.00018702473641250044,2023,9,Friday,35,September,-17155.541502245276,25229.45291666667,12858.738585578609,20932.65
2023-09-01,Mexico State,0.00018987015026820792,2023,9,Friday,35,September,4491.66438682245,28727.48041666667,-11968.024803489116,21251.120000000003
2023-09-01,Mexico State,0.00021905925206756738,2023,9,Friday,35,September,38108.337026605455,32542.434166666666,-46132.69119327212,24518.08
2023-09-01,Mexico State,0.00022761863434460366,2023,9,Friday,35,September,-37092.40683128675,37279.6275,25288.859331286752,25476.08
2023-09-01,Mexico State,0.0003613238692997579,2023,9,Friday,35,September,22389.32609491734,42926.00916666667,-24874.435261584007,40440.9
2023-09-01,Mexico State,0.00038490595028306643,2023,9,Friday,35,September,-4526.331361270064,49925.48041666667,-2318.8490553966058,43080.3
2023-09-01,Mexico State,0.0005024429767180249,2023,9,Friday,35,September,-4532.372117409793,58303.620416666665,2464.26170074313,56235.51
2023-09-01,Mexico State,0.0005203168967940757,2023,9,Friday,35,September,-10557.843738773649,67157.88833333334,1635.9854054403186,58236.030000000006
2023-09-01,Mexico State,0.0005765337223482875,2023,9,Friday,35,September,-4071.1664760173317,76447.81333333332,-7848.606857315999,64528.03999999999
2023-09-01,Mexico State,0.0007551951917666127,2023,9,Friday,35,September,18436.229990661264,88707.39124999999,-22619.081240661257,84524.54
2023-09-01,Mexico State,0.0008106536453295147,2023,9,Friday,35,September,-147.91563314655517,106215.61541666667,-15336.029783520115,90731.67
2023-09-01,Mexico State,0.0010526207706699259,2023,9,Friday,35,September,-5341.979838857089,131516.2125,-8360.642661142909,117813.59
2023-09-01,Mexico State,0.0011139921670208683,2023,9,Friday,35,September,-17155.541502245276,163751.23374999998,-21913.17224775469,124682.52000000002
2023-09-01,Mexico State,0.0011615348002121774,2023,9,Friday,35,September,4491.66438682245,198479.18083333332,-72967.16522015577,130003.68
2023-09-01,Mexico State,0.0012394451925201598,2023,9,Friday,35,September,38108.337026605455,238584.82583333334,-137969.44285993883,138723.71999999997
2023-09-01,Mexico State,0.0018360697864313468,2023,9,Friday,35,September,-37092.40683128675,284889.35041666665,-42296.6335853799,205500.31
2023-09-01,Mexico State,0.0025071837894771816,2023,9,Friday,35,September,22389.32609491734,334187.3095833333,-75962.58567825067,280614.05
2023-09-01,Mexico State,0.0036642856695257354,2023,9,Friday,35,September,-4526.331361270064,402391.33125000005,12256.480111269999,410121.48
2023-09-01,Mexico State,0.004135260407883807,2023,9,Friday,35,September,-4532.372117409793,440121.76791666663,27245.444200743183,462834.84
2023-09-01,Mexico State,0.0043342579153052,2023,9,Friday,35,September,-10557.843738773649,429580.0841666667,66085.18957210692,485107.43
2023-09-01,Mexico State,0.005362497848441123,2023,9,Friday,35,September,-4071.1664760173317,418455.0091666667,185808.27730935073,600192.1200000001
2023-09-01,Mexico State,0.0058983699483086,2023,9,Friday,35,September,18436.229990661264,404220.1912500001,237512.62875933858,660169.0499999999
2023-09-01,Mexico State,0.006238503806997734,2023,9,Friday,35,September,-147.91563314655517,384115.0016666667,314271.0939664799,698238.18
2023-09-01,Mexico State,0.010249846874795377,2023,9,Friday,35,September,-5341.979838857089,355489.7054166667,797055.8744221905,1147203.6
2023-09-01,Michoacan,7.352223467589113e-06,2023,9,Friday,35,September,-17155.541502245276,319331.36583333334,-301352.83433108806,822.99
2023-09-01,Michoacan,7.707911367848834e-06,2023,9,Friday,35,September,4491.66438682245,280178.3425000001,-283807.20688682253,862.8
2023-09-01,Michoacan,7.707911367848834e-06,2023,9,Friday,35,September,38108.337026605455,235432.2516666666,-272677.78869327204,862.8
2023-09-01,Michoacan,1.541671619940091e-05,2023,9,Friday,35,September,-37092.40683128675,183486.12916666665,-144668.12233537989,1725.6
2023-09-01,Michoacan,1.665514623846145e-05,2023,9,Friday,35,September,22389.32609491734,127566.72083333331,-148091.83692825065,1864.21
2023-09-01,Michoacan,1.665514623846145e-05,2023,9,Friday,35,September,-4526.331361270064,51581.457083333335,-45190.91572206327,1864.21
2023-09-01,Michoacan,2.9411574261466173e-05,2023,9,Friday,35,September,-4532.372117409793,4852.673749999999,2971.6583674097938,3291.96
2023-09-01,Michoacan,4.44734960243106e-05,2023,9,Friday,35,September,-10557.843738773649,5962.963333333332,9572.630405440315,4977.75
2023-09-01,Michoacan,5.732034257408318e-05,2023,9,Friday,35,September,-4071.1664760173317,7161.074583333333,3325.7118926839985,6415.62
2023-09-01,Michoacan,6.467345950537554e-05,2023,9,Friday,35,September,18436.229990661264,8673.698333333332,-19871.318323994594,7238.610000000001
2023-09-01,Michoacan,8.132949920754022e-05,2023,9,Friday,35,September,-147.91563314655517,10512.336666666664,-1261.6010335201095,9102.82
2023-09-01,Michoacan,0.00011340314857280906,2023,9,Friday,35,September,-5341.979838857089,12517.612916666667,5516.996922190421,12692.63
2023-09-01,Michoacan,0.00012368271651769268,2023,9,Friday,35,September,-17155.541502245276,14859.749166666666,16138.95233557861,13843.16
2023-09-01,Michoacan,0.0001294582445881747,2023,9,Friday,35,September,4491.66438682245,17937.30458333333,-7939.388970155781,14489.58
2023-09-01,Michoacan,0.00014287011758387609,2023,9,Friday,35,September,38108.337026605455,22042.988749999997,-44160.63577660545,15990.69
2023-09-01,Michoacan,0.0002046083701313686,2023,9,Friday,35,September,-37092.40683128675,27839.246666666666,32153.840164620087,22900.68
2023-09-01,Michoacan,0.00022172507971892366,2023,9,Friday,35,September,22389.32609491734,37976.36416666666,-35549.240261584,24816.45
2023-09-01,Michoacan,0.00024157918340046448,2023,9,Friday,35,September,-4526.331361270064,77731.71874999999,-46166.78738872992,27038.6
2023-09-01,Michoacan,0.0003067148316795259,2023,9,Friday,35,September,-4532.372117409793,110284.03333333331,-71422.82121592353,34328.84
2023-09-01,Michoacan,0.0004270944128863415,2023,9,Friday,35,September,-10557.843738773649,109175.40249999997,-50815.35876122632,47802.2
2023-09-01,Michoacan,0.0005550865728838702,2023,9,Friday,35,September,-4071.1664760173317,107977.29124999997,-41778.53477398264,62127.59
2023-09-01,Michoacan,0.0008098062843533623,2023,9,Friday,35,September,18436.229990661264,106461.34999999996,-34260.74999066122,90636.83
2023-09-01,Michoacan,0.0015099118443737702,2023,9,Friday,35,September,-147.91563314655517,104619.39416666662,64523.94146647992,168995.41999999998
2023-09-01,Michoacan,0.007209612722518287,2023,9,Friday,35,September,-5341.979838857089,102832.27583333327,709438.2440055237,806928.5399999999
2023-09-01,Morelos,7.707911367848834e-06,2023,9,Friday,35,September,-17155.541502245276,101296.87499999996,-83278.53349775467,862.8
2023-09-01,Morelos,7.707911367848834e-06,2023,9,Friday,35,September,4491.66438682245,99630.32666666663,-103259.19105348908,862.8
2023-09-01,Morelos,7.707911367848834e-06,2023,9,Friday,35,September,38108.337026605455,97275.72208333328,-134521.25910993875,862.8
2023-09-01,Morelos,1.4705340398881466e-05,2023,9,Friday,35,September,-37092.40683128675,95514.62749999996,-56776.24066871321,1645.98
2023-09-01,Morelos,1.665514623846145e-05,2023,9,Friday,35,September,22389.32609491734,93194.96124999995,-113720.07734491728,1864.21
2023-09-01,Morelos,6.3435029466315e-05,2023,9,Friday,35,September,-4526.331361270064,62945.53708333332,-51319.205722063256,7100.0
2023-09-01,Morelos,0.00015562100613192073,2023,9,Friday,35,September,-4532.372117409793,63872.941249999996,-41922.7491325902,17417.82
2023-09-01,Morelos,0.00022082813150724136,2023,9,Friday,35,September,-10557.843738773649,93098.51583333332,-57824.61209455966,24716.060000000005
2023-09-01,Morelos,0.0002564519588973331,2023,9,Friday,35,September,-4071.1664760173317,93098.51583333332,-60324.12935731599,28703.22
2023-09-01,Morelos,0.0007308071171766117,2023,9,Friday,35,September,18436.229990661264,93100.17458333333,-29741.474573994597,81794.93
2023-09-01,Morelos,0.001091501988029289,2023,9,Friday,35,September,-147.91563314655517,93166.29916666665,29146.94646647991,122165.33
2023-09-01,Morelos,0.0011415995700263823,2023,9,Friday,35,September,-5341.979838857089,93137.33208333333,39977.09775552375,127772.44999999998
2023-09-01,Morelos,0.006274585534535735,2023,9,Friday,35,September,-17155.541502245276,92719.38208333332,626712.7494189119,702276.59
2023-09-01,Nayarit,7.707911367848834e-06,2023,9,Friday,35,September,4491.66438682245,91777.87791666665,-95406.7423034891,862.8
2023-09-01,Nayarit,7.707911367848834e-06,2023,9,Friday,35,September,38108.337026605455,90468.2233333333,-127713.76035993875,862.8
2023-09-01,Nayarit,1.5061028299141188e-05,2023,9,Friday,35,September,-37092.40683128675,88206.06249999999,-49427.86566871324,1685.79
2023-09-01,Nayarit,3.047863796224534e-05,2023,9,Friday,35,September,22389.32609491734,83820.55666666663,-102798.49276158397,3411.3900000000003
2023-09-01,Nayarit,4.340008873123844e-05,2023,9,Friday,35,September,-4526.331361270064,80113.56541666666,-70729.6240553966,4857.610000000001
2023-09-01,Nayarit,8.603438972243013e-05,2023,9,Friday,35,September,-4532.372117409793,50012.90375,-35851.1216325902,9629.41
2023-09-01,Nayarit,8.852679606898758e-05,2023,9,Friday,35,September,-10557.843738773649,20819.112500000003,-352.8987612263536,9908.37
2023-09-01,Nayarit,0.00010792237417802582,2023,9,Friday,35,September,-4071.1664760173317,20870.470833333336,-4720.104357316004,12079.2
2023-09-01,Nayarit,0.00039425863898220914,2023,9,Friday,35,September,18436.229990661264,20959.65458333333,4731.205426005403,44127.09
2023-09-01,Nayarit,0.0004876607984406648,2023,9,Friday,35,September,-147.91563314655517,21042.686666666665,33686.258966479894,54581.030000000006
2023-09-01,Nayarit,0.000950545848390493,2023,9,Friday,35,September,-5341.979838857089,21076.967916666665,90653.97192219044,106388.96
2023-09-01,Nuevo Leon,1.1115581932005026e-05,2023,9,Friday,35,September,-17155.541502245276,20939.737083333333,-2539.9955810880565,1244.2
2023-09-01,Nuevo Leon,1.1115581932005026e-05,2023,9,Friday,35,September,4491.66438682245,20681.14125,-23928.60563682245,1244.2
2023-09-01,Nuevo Leon,1.5313074409825107e-05,2023,9,Friday,35,September,38108.337026605455,20368.100000000002,-56762.43702660546,1714.0
2023-09-01,Nuevo Leon,2.657965170767764e-05,2023,9,Friday,35,September,-37092.40683128675,18721.536666666663,21345.87016462009,2975.0
2023-09-01,Nuevo Leon,3.676469119275853e-05,2023,9,Friday,35,September,22389.32609491734,15386.218749999998,-33660.59484491734,4114.95
2023-09-01,Nuevo Leon,4.446500811912983e-05,2023,9,Friday,35,September,-4526.331361270064,9569.785416666666,-66.6540553966015,4976.8
2023-09-01,Nuevo Leon,5.5542885882858143e-05,2023,9,Friday,35,September,-4532.372117409793,6137.306250000001,4611.7458674097925,6216.68
2023-09-01,Nuevo Leon,6.356726209439447e-05,2023,9,Friday,35,September,-10557.843738773649,7294.439583333333,10378.204155440315,7114.8
2023-09-01,Nuevo Leon,6.575606947459108e-05,2023,9,Friday,35,September,-4071.1664760173317,8670.689583333331,2760.2568926840004,7359.78
2023-09-01,Nuevo Leon,8.335024606515743e-05,2023,9,Friday,35,September,18436.229990661264,10236.837500000001,-19344.077490661264,9328.99
2023-09-01,Nuevo Leon,8.337267200410876e-05,2023,9,Friday,35,September,-147.91563314655517,12282.797083333331,-2803.381450186776,9331.5
2023-09-01,Nuevo Leon,0.00010760867907181835,2023,9,Friday,35,September,-5341.979838857089,14957.953333333333,2428.116505523756,12044.09
2023-09-01,Nuevo Leon,0.00011802181984033634,2023,9,Friday,35,September,-17155.541502245276,18164.733333333334,12200.378168911942,13209.57
2023-09-01,Nuevo Leon,0.00015233493597777544,2023,9,Friday,35,September,4491.66438682245,21656.160000000003,-9097.794386822454,17050.03
2023-09-01,Nuevo Leon,0.0001692047815441254,2023,9,Friday,35,September,38108.337026605455,25319.409166666665,-44489.57619327212,18938.17
2023-09-01,Nuevo Leon,0.00020851906076044873,2023,9,Friday,35,September,-37092.40683128675,29107.41541666667,31323.371414620084,23338.38
2023-09-01,Nuevo Leon,0.00029354303238088503,2023,9,Friday,35,September,22389.32609491734,33107.3125,-22642.03859491734,32854.6
2023-09-01,Nuevo Leon,0.0003613238692997579,2023,9,Friday,35,September,-4526.331361270064,37878.316666666666,7088.9146946034,40440.9
2023-09-01,Nuevo Leon,0.00042631799292822624,2023,9,Friday,35,September,-4532.372117409793,43598.95166666666,8648.720450743134,47715.3
2023-09-01,Nuevo Leon,0.00044146327485458284,2023,9,Friday,35,September,-10557.843738773649,50087.01499999999,9881.248738773655,49410.42
2023-09-01,Nuevo Leon,0.00047337529663593565,2023,9,Friday,35,September,-4071.1664760173317,57822.854999999996,-769.5485239826648,52982.14
2023-09-01,Nuevo Leon,0.0004879980809886378,2023,9,Friday,35,September,18436.229990661264,67754.60999999999,-31572.05999066125,54618.78
2023-09-01,Nuevo Leon,0.0005364279236372641,2023,9,Friday,35,September,-147.91563314655517,80580.2225,-20393.06686685345,60039.24
2023-09-01,Nuevo Leon,0.0006776059996599448,2023,9,Friday,35,September,-5341.979838857089,99217.67,-18035.240161142912,75840.45
2023-09-01,Nuevo Leon,0.0007747076349280348,2023,9,Friday,35,September,-17155.541502245276,126290.5325,-22426.540997754728,86708.45
2023-09-01,Nuevo Leon,0.0008868929031269578,2023,9,Friday,35,September,4491.66438682245,159683.87291666667,-64910.867303489125,99264.67
2023-09-01,Nuevo Leon,0.0010934529553716832,2023,9,Friday,35,September,38108.337026605455,241616.8008333333,-157341.44785993878,122383.69
2023-09-01,Nuevo Leon,0.0014139499114055331,2023,9,Friday,35,September,-37092.40683128675,382194.65125,-186847.26441871322,158254.98
2023-09-01,Nuevo Leon,0.0018383247994719536,2023,9,Friday,35,September,22389.32609491734,591783.5175,-408420.14359491726,205752.7
2023-09-01,Nuevo Leon,0.002812993989157178,2023,9,Friday,35,September,-4526.331361270064,878060.1687500001,-558692.29738873,314841.54000000004
2023-09-01,Nuevo Leon,0.0037799166698425724,2023,9,Friday,35,September,-4532.372117409793,1027566.8545833335,-599971.1224659237,423063.36
2023-09-01,Nuevo Leon,0.004248441620072731,2023,9,Friday,35,September,-10557.843738773649,1019885.2583333334,-533824.8845945598,475502.53
2023-09-01,Nuevo Leon,0.014235380277904794,2023,9,Friday,35,September,-4071.1664760173317,1010718.4925,586632.9739760173,1593280.3
2023-09-01,Nuevo Leon,0.01687028273813995,2023,9,Friday,35,September,18436.229990661264,999093.7970833335,870659.0029260057,1888189.0300000005
2023-09-01,Nuevo Leon,0.02909655396989407,2023,9,Friday,35,September,-147.91563314655517,984029.6841666668,2272720.01146648,3256601.78
2023-09-01,Nuevo Leon,0.03350415122785512,2023,9,Friday,35,September,-5341.979838857089,962478.7400000002,2792780.779838858,3749917.5400000014
